rank,lemma,pos,total_count,doc_frequency,is_stopword,is_proper_noun
16862,drinkable,ADJ,2,2,0,0
16863,dose,NOUN,2,2,0,0
16864,cornered,ADJ,2,2,0,0
16865,naively,ADV,2,2,0,0
16866,rival,VERB,2,2,0,0
16867,Rogue,PROPN,2,2,0,1
16868,supreme,PROPN,2,2,0,1
16869,promptitude,NOUN,2,2,0,0
16870,Disgusting,PROPN,2,2,0,1
16871,Height,PROPN,2,2,0,1
16872,venom,NOUN,2,2,0,0
16873,imagined,ADJ,2,2,0,0
16874,spiritually,ADV,2,2,0,0
16875,sentimentally,ADV,2,2,0,0
16876,afoot,ADJ,2,2,0,0
16877,ponderous,ADJ,2,2,0,0
16878,affront,NOUN,2,2,0,0
16879,oily,ADV,2,2,0,0
16880,disapproving,ADJ,2,2,0,0
16881,Mistaken,PROPN,2,2,0,1
16882,yellower,NOUN,2,2,0,0
16883,hot,NOUN,2,2,0,0
16884,launch,NOUN,2,2,0,0
16885,decimate,VERB,2,2,0,0
16886,malicious,ADJ,2,2,0,0
16887,swell,ADJ,2,2,0,0
16888,whereat,VERB,2,2,0,0
16889,mangy,VERB,2,2,0,0
16890,ineptly,ADV,2,2,0,0
16891,unprovoked,ADJ,2,2,0,0
16892,accepted,ADJ,2,2,0,0
16893,moon,VERB,2,2,0,0
16894,revoke,VERB,2,2,0,0
16895,pugnaciously,ADV,2,2,0,0
16896,perforate,VERB,2,2,0,0
16897,unnerving,ADJ,2,2,0,0
16898,ooze,NOUN,2,2,0,0
16899,deep,NOUN,2,2,0,0
16900,aimlessly,ADV,2,2,0,0
16901,uselessly,ADV,2,2,0,0
16902,viscous,ADJ,2,2,0,0
16903,lop,VERB,2,2,0,0
16904,retreating,NOUN,2,2,0,0
16905,thrust,NOUN,2,2,0,0
16906,studious,ADJ,2,2,0,0
16907,watertight,NOUN,2,2,0,0
16908,rainwater,NOUN,2,2,0,0
16909,whirling,NOUN,2,2,0,0
16910,bare,NOUN,2,2,0,0
16911,Horace,PROPN,2,2,0,1
16912,Bengal,PROPN,2,2,0,1
16913,submissive,ADJ,2,2,0,0
16914,congratulation,NOUN,2,2,0,0
16915,grit,NOUN,2,2,0,0
16916,bright,ADV,2,2,0,0
16917,posterior,NOUN,2,2,0,0
16918,loathly,ADJ,2,2,0,0
16919,unbutton,VERB,2,2,0,0
16920,hullo,PROPN,2,2,0,1
16921,intrude,NOUN,2,2,0,0
16922,ferrule,NOUN,2,2,0,0
16923,overturn,VERB,2,2,0,0
16924,forlornly,ADV,2,2,0,0
16925,rainstorm,NOUN,2,2,0,0
16926,quaver,VERB,2,2,0,0
16927,church,PROPN,2,2,0,1
16928,rosebud,NOUN,2,2,0,0
16929,unmusical,ADJ,2,2,0,0
16930,sermon,ADJ,2,2,0,0
16931,Ghost,PROPN,2,2,0,1
16932,burble,VERB,2,2,0,0
16933,fixedly,ADV,2,2,0,0
16934,revulsion,NOUN,2,2,0,0
16935,tutor,VERB,2,2,0,0
16936,mythical,ADJ,2,2,0,0
16937,tattered,ADJ,2,2,0,0
16938,endurable,ADJ,2,2,0,0
16939,translucent,ADJ,2,2,0,0
16940,unmitigated,ADJ,2,2,0,0
16941,mandalay,NOUN,2,2,0,0
16942,clinic,NOUN,2,2,0,0
16943,magnetos,NOUN,2,2,0,0
16944,accomplished,ADJ,2,2,0,0
16945,refill,NOUN,2,2,0,0
16946,neurotic,ADJ,2,2,0,0
16947,ingratiate,VERB,2,2,0,0
16948,accentuate,VERB,2,2,0,0
16949,privet,ADJ,2,1,0,0
16950,jockey,NOUN,2,1,0,0
16951,Corsair,PROPN,2,1,0,1
16952,Bride,PROPN,2,1,0,1
16953,soapy,NOUN,2,1,0,0
16954,Belle,PROPN,2,1,0,1
16955,Vue,PROPN,2,1,0,1
16956,bunk,VERB,2,1,0,0
16957,semidetache,VERB,2,1,0,0
16958,Sixpenny,PROPN,2,1,0,1
16959,canvasser,NOUN,2,1,0,0
16960,hulk,NOUN,2,1,0,0
16961,plonk,ADV,2,1,0,0
16962,peacefulness,NOUN,2,1,0,0
16963,plonk,ADJ,2,1,0,0
16964,chromium,NOUN,2,1,0,0
16965,Crippen,PROPN,2,1,0,1
16966,Legs,PROPN,2,1,0,1
16967,Havana,PROPN,2,1,0,1
16968,toot,VERB,2,1,0,0
16969,waken,VERB,2,1,0,0
16970,serge,ADJ,2,1,0,0
16971,wheeze,NOUN,2,1,0,0
16972,Rampling,PROPN,2,1,0,1
16973,Chamberlain,PROPN,2,1,0,1
16974,Vicky,PROPN,2,1,0,1
16975,Jonah,PROPN,2,1,0,1
16976,colonnade,NOUN,2,1,0,0
16977,newts,PROPN,2,1,0,1
16978,Mixture,PROPN,2,1,0,1
16979,skewer,VERB,2,1,0,0
16980,shirtsleeve,NOUN,2,1,0,0
16981,ruminative,ADJ,2,1,0,0
16982,gastric,ADJ,2,1,0,0
16983,netting,NOUN,2,1,0,0
16984,mealy,PROPN,2,1,0,1
16985,eunuchs,NOUN,2,1,0,0
16986,jam,PROPN,2,1,0,1
16987,Binfleld,PROPN,2,1,0,1
16988,Ripper,PROPN,2,1,0,1
16989,serial,ADJ,2,1,0,0
16990,Household,PROPN,2,1,0,1
16991,smelly,NOUN,2,1,0,0
16992,earthworm,NOUN,2,1,0,0
16993,bask,VERB,2,1,0,0
16994,Lardy,PROPN,2,1,0,1
16995,Busters,PROPN,2,1,0,1
16996,Blowers,PROPN,2,1,0,1
16997,gut,PROPN,2,1,0,1
16998,gimp,NOUN,2,1,0,0
16999,mealworm,NOUN,2,1,0,0
17000,brandling,NOUN,2,1,0,0
17001,weir,PROPN,2,1,0,1
17002,Farrel,PROPN,2,1,0,1
17003,Fishing,PROPN,2,1,0,1
17004,flop,NOUN,2,1,0,0
17005,salesmanship,NOUN,2,1,0,0
17006,turd,NOUN,2,1,0,0
17007,Fish,PROPN,2,1,0,1
17008,stripy,ADJ,2,1,0,0
17009,f,X,2,1,0,0
17010,dugout,NOUN,2,1,0,0
17011,Needle,PROPN,2,1,0,1
17012,hank,NOUN,2,1,0,0
17013,Margate,PROPN,2,1,0,1
17014,Bournemouth,PROPN,2,1,0,1
17015,sandbucket,NOUN,2,1,0,0
17016,Boots,PROPN,2,1,0,1
17017,dauntless,NOUN,2,1,0,0
17018,Dauntless,PROPN,2,1,0,1
17019,Hopi,PROPN,2,1,0,1
17020,suthe,VERB,2,1,0,0
17021,retail,ADJ,2,1,0,0
17022,livestock,NOUN,2,1,0,0
17023,Winkle,PROPN,2,1,0,1
17024,Woodbines,PROPN,2,1,0,1
17025,cutaway,PROPN,2,1,0,1
17026,Tab,PROPN,2,1,0,1
17027,jockey,VERB,2,1,0,0
17028,Valley,PROPN,2,1,0,1
17029,Anthony,PROPN,2,1,0,1
17030,Lilies,PROPN,2,1,0,1
17031,Chivers,PROPN,2,1,0,1
17032,Simmonses,PROPN,2,1,0,1
17033,Sarazins,PROPN,2,1,0,1
17034,dwindle,NOUN,2,1,0,0
17035,lovegrove,VERB,2,1,0,0
17036,ENGLAND,PROPN,2,1,0,1
17037,DECLARES,PROPN,2,1,0,1
17038,GERMANY,PROPN,2,1,0,1
17039,slap,NOUN,2,1,0,0
17040,tommie,NOUN,2,1,0,0
17041,Martha,PROPN,2,1,0,1
17042,blowflame,NOUN,2,1,0,0
17043,typist,NOUN,2,1,0,0
17044,Compton,PROPN,2,1,0,1
17045,Mackenzie,PROPN,2,1,0,1
17046,Conrad,PROPN,2,1,0,1
17047,Mudie,PROPN,2,1,0,1
17048,Arnold,PROPN,2,1,0,1
17049,Bennett,PROPN,2,1,0,1
17050,Elinor,PROPN,2,1,0,1
17051,Glyn,PROPN,2,1,0,1
17052,pip,NOUN,2,1,0,0
17053,underling,NOUN,2,1,0,0
17054,trichinopoly,ADJ,2,1,0,0
17055,Vincents,PROPN,2,1,0,1
17056,waitress,NOUN,2,1,0,0
17057,cheap,NOUN,2,1,0,0
17058,cotton,VERB,2,1,0,0
17059,Democracy,PROPN,2,1,0,1
17060,executioner,NOUN,2,1,0,0
17061,dialectic,NOUN,2,1,0,0
17062,briar,ADJ,2,1,0,0
17063,oxfordy,ADJ,2,1,0,0
17064,slogans,PROPN,2,1,0,1
17065,porteous,ADJ,2,1,0,0
17066,smashing,NOUN,2,1,0,0
17067,hula,NOUN,2,1,0,0
17068,saunder,NOUN,2,1,0,0
17069,Walls,PROPN,2,1,0,1
17070,Nettlefield,PROPN,2,1,0,1
17071,Uxbridge,PROPN,2,1,0,1
17072,housing,NOUN,2,1,0,0
17073,Dagenham,PROPN,2,1,0,1
17074,Sandford,PROPN,2,1,0,1
17075,Painter,PROPN,2,1,0,1
17076,Carpenter,PROPN,2,1,0,1
17077,Bowlings,PROPN,2,1,0,1
17078,fake,NOUN,2,1,0,0
17079,panel,NOUN,2,1,0,0
17080,boozed,ADJ,2,1,0,0
17081,arty,NOUN,2,1,0,0
17082,Trew,PROPN,2,1,0,1
17083,Betterton,PROPN,2,1,0,1
17084,distingue,NOUN,2,1,0,0
17085,bessemer,NOUN,2,1,0,0
17086,Truefitt,PROPN,2,1,0,1
17087,Merrall,PROPN,2,1,0,1
17088,loony,ADJ,2,1,0,0
17089,oven,ADV,2,1,0,0
17090,interloper,NOUN,2,1,0,0
17091,jerry,NOUN,2,1,0,0
17092,gramphone,NOUN,2,1,0,0
17093,bulldog,NOUN,2,1,0,0
17094,ge,NOUN,2,1,0,0
17095,gingery,NOUN,2,1,0,0
17096,Players,PROPN,2,1,0,1
17097,Watkin,PROPN,2,1,0,1
17098,Perrott,PROPN,2,1,0,1
17099,oo,VERB,2,1,0,0
17100,Mummy,PROPN,2,1,0,1
17101,pudgy,ADJ,2,2,0,0
17102,freckle,VERB,2,2,0,0
17103,athletic,ADJ,2,2,0,0
17104,ascendant,NOUN,2,2,0,0
17105,cot,NOUN,2,2,0,0
17106,uglier,ADJ,2,2,0,0
17107,socially,ADV,2,2,0,0
17108,quake,NOUN,2,2,0,0
17109,payable,ADJ,2,2,0,0
17110,downtrodden,ADJ,2,2,0,0
17111,sucker,NOUN,2,2,0,0
17112,sarcasm,NOUN,2,2,0,0
17113,stiff,NOUN,2,2,0,0
17114,Inquisitor,PROPN,2,2,0,1
17115,tubby,ADJ,2,2,0,0
17116,hunchback,NOUN,2,2,0,0
17117,permanency,NOUN,2,2,0,0
17118,embankment,NOUN,2,2,0,0
17119,aircraft,ADJ,2,2,0,0
17120,Woolwich,PROPN,2,2,0,1
17121,aching,ADJ,2,2,0,0
17122,phantom,ADJ,2,2,0,0
17123,coldish,ADJ,2,2,0,0
17124,altered,ADJ,2,2,0,0
17125,serge,NOUN,2,2,0,0
17126,og,VERB,2,2,0,0
17127,dos,NOUN,2,2,0,0
17128,Israel,PROPN,2,2,0,1
17129,smote,VERB,2,2,0,0
17130,Nebuchadnezzar,PROPN,2,2,0,1
17131,camel,NOUN,2,2,0,0
17132,Angelica,PROPN,2,2,0,1
17133,sorrel,NOUN,2,2,0,0
17134,liquorice,NOUN,2,2,0,0
17135,Baby,PROPN,2,2,0,1
17136,clumping,NOUN,2,2,0,0
17137,overall,ADV,2,2,0,0
17138,hung,ADJ,2,2,0,0
17139,squealing,NOUN,2,2,0,0
17140,crush,NOUN,2,2,0,0
17141,beard,PROPN,2,2,0,1
17142,fingering,NOUN,2,2,0,0
17143,conservative,NOUN,2,2,0,0
17144,cobble,VERB,2,2,0,0
17145,tallow,ADJ,2,2,0,0
17146,overwhelmed,ADJ,2,2,0,0
17147,bale,NOUN,2,2,0,0
17148,solemn,PROPN,2,2,0,1
17149,rite,NOUN,2,2,0,0
17150,decadent,ADJ,2,2,0,0
17151,roly,ADJ,2,2,0,0
17152,poly,ADJ,2,2,0,0
17153,Spare,PROPN,2,2,0,1
17154,colic,NOUN,2,2,0,0
17155,dismember,VERB,2,2,0,0
17156,heroine,NOUN,2,2,0,0
17157,bout,VERB,2,2,0,0
17158,longingly,ADV,2,2,0,0
17159,grownup,NOUN,2,2,0,0
17160,paradise,PROPN,2,2,0,1
17161,sid,INTJ,2,2,0,0
17162,nibble,ADJ,2,2,0,0
17163,mistaking,NOUN,2,2,0,0
17164,straining,NOUN,2,2,0,0
17165,gloat,VERB,2,2,0,0
17166,wallop,NOUN,2,2,0,0
17167,drilling,NOUN,2,2,0,0
17168,compulsory,ADJ,2,2,0,0
17169,inky,ADJ,2,2,0,0
17170,screwdriver,NOUN,2,2,0,0
17171,froze,VERB,2,2,0,0
17172,drag,NOUN,2,2,0,0
17173,barb,NOUN,2,2,0,0
17174,ticklish,ADJ,2,2,0,0
17175,craze,NOUN,2,2,0,0
17176,barbel,NOUN,2,2,0,0
17177,nettle,NOUN,2,2,0,0
17178,barb,VERB,2,2,0,0
17179,Ja,PROPN,2,2,0,1
17180,fate,ADJ,2,2,0,0
17181,wand,NOUN,2,2,0,0
17182,afloat,ADV,2,2,0,0
17183,surgical,ADJ,2,2,0,0
17184,flush,ADJ,2,2,0,0
17185,squashy,ADJ,2,2,0,0
17186,Brazil,PROPN,2,2,0,1
17187,Iron,PROPN,2,2,0,1
17188,Raffles,PROPN,2,2,0,1
17189,Thackeray,PROPN,2,2,0,1
17190,Quentin,PROPN,2,2,0,1
17191,Durward,PROPN,2,2,0,1
17192,Buffalo,PROPN,2,2,0,1
17193,Carter,PROPN,2,2,0,1
17194,Magnet,PROPN,2,2,0,1
17195,pi,NOUN,2,2,0,0
17196,buying,NOUN,2,2,0,0
17197,volcano,NOUN,2,2,0,0
17198,petrify,VERB,2,2,0,0
17199,cobwebs,NOUN,2,2,0,0
17200,bliss,ADJ,2,2,0,0
17201,preoccupied,ADJ,2,2,0,0
17202,upshot,NOUN,2,2,0,0
17203,tentacle,NOUN,2,2,0,0
17204,conditioning,NOUN,2,2,0,0
17205,here,ADJ,2,2,1,0
17206,firebrand,NOUN,2,2,0,0
17207,extempore,NOUN,2,2,0,0
17208,slick,VERB,2,2,0,0
17209,natty,ADJ,2,2,0,0
17210,Marie,PROPN,2,2,0,1
17211,Caine,PROPN,2,2,0,1
17212,Browning,PROPN,2,2,0,1
17213,steerage,NOUN,2,2,0,0
17214,spectacled,ADJ,2,2,0,0
17215,whirring,NOUN,2,2,0,0
17216,malleable,ADJ,2,2,0,0
17217,blackthorn,ADJ,2,2,0,0
17218,bankrupt,NOUN,2,2,0,0
17219,aloud,NOUN,2,2,0,0
17220,conscription,NOUN,2,2,0,0
17221,commandeer,VERB,2,2,0,0
17222,cruiser,NOUN,2,2,0,0
17223,System,PROPN,2,2,0,1
17224,decentish,ADJ,2,2,0,0
17225,Hay,PROPN,2,2,0,1
17226,Sapper,PROPN,2,2,0,1
17227,Sinister,PROPN,2,2,0,1
17228,Seton,PROPN,2,2,0,1
17229,Merriman,PROPN,2,2,0,1
17230,Maurice,PROPN,2,2,0,1
17231,Silas,PROPN,2,2,0,1
17232,Hocking,PROPN,2,2,0,1
17233,tot,VERB,2,2,0,0
17234,meaninglessness,NOUN,2,2,0,0
17235,coke,NOUN,2,2,0,0
17236,Majesty,PROPN,2,2,0,1
17237,accessory,NOUN,2,2,0,0
17238,unlearn,VERB,2,2,0,0
17239,hustling,ADJ,2,2,0,0
17240,executive,NOUN,2,2,0,0
17241,Crust,PROPN,2,2,0,1
17242,hearsay,NOUN,2,2,0,0
17243,word,VERB,2,2,0,0
17244,cyst,NOUN,2,2,0,0
17245,shellfish,NOUN,2,2,0,0
17246,decayed,ADJ,2,2,0,0
17247,vulgar,VERB,2,2,0,0
17248,cleverly,ADV,2,2,0,0
17249,maisonette,NOUN,2,2,0,0
17250,bracket,VERB,2,2,0,0
17251,theosophy,NOUN,2,2,0,0
17252,ectoplasm,NOUN,2,2,0,0
17253,Alliance,PROPN,2,2,0,1
17254,stimulating,ADJ,2,2,0,0
17255,treason,NOUN,2,2,0,0
17256,bosh,ADJ,2,2,0,0
17257,droopy,NOUN,2,2,0,0
17258,badger,VERB,2,2,0,0
17259,comintern,ADJ,2,2,0,0
17260,diving,NOUN,2,2,0,0
17261,wriggle,NOUN,2,2,0,0
17262,imperialist,ADJ,2,2,0,0
17263,charging,NOUN,2,2,0,0
17264,Culture,PROPN,2,2,0,1
17265,arena,NOUN,2,2,0,0
17266,trident,NOUN,2,2,0,0
17267,galley,NOUN,2,2,0,0
17268,siege,NOUN,2,2,0,0
17269,lounging,NOUN,2,2,0,0
17270,casement,NOUN,2,2,0,0
17271,hump,NOUN,2,2,0,0
17272,cheery,ADJ,2,2,0,0
17273,Pale,PROPN,2,2,0,1
17274,seasonal,ADJ,2,2,0,0
17275,crinkly,ADV,2,2,0,0
